Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
24/11/2004;14.00.00;2,1;1484;217;14,5;1649;328;1422;151;2107;1170;3,5;50,2;0,9024
24/11/2004;15.00.00;1,8;1356;182;11,5;1386;277;1188;140;1781;892;7,1;59,9;0,7776
24/11/2004;16.00.00;1,9;1351;211;11,6;1394;-200;-200;151;1936;777;10,7;73,9;0,8495
24/11/2004;17.00.00;1,6;1378;226;11,5;1315;265;1259;168;1987;1015;8,0;64,9;0,8514
24/11/2004;18.00.00;2,0;1450;160;8,1;1222;261;1240;114;1556;510;10,0;74,8;0,9505
24/11/2004;19.00.00;1,5;1299;228;-200,0;-200;323;1386;154;1892;730;9,4;62,4;0,8369
24/11/2004;20.00.00;1,7;1357;210;11,3;1473;218;1077;155;1722;-200;14,5;66,7;0,9627
24/11/2004;21.00.00;2,0;1436;214;15,0;1755;248;1099;145;1976;755;14,9;72,2;1,0604
24/11/2004;22.00.00;1,8;1478;245;13,4;1623;215;1054;143;1901;1033;9,3;69,0;0,9232
24/11/2004;23.00.00;1,4;1268;167;8,3;1442;214;1073;92;1371;767;13,8;59,0;1,0814
25/11/2004;00.00.00;1,3;1197;148;9,8;1354;313;1383;-200;-200;1007;7,9;60,1;0,8393
25/11/2004;01.00.00;1,8;1395;173;13,7;1520;188;1038;79;1542;1017;7,6;61,3;0,8262
25/11/2004;02.00.00;1,4;1282;207;8,2;1207;218;1198;118;2052;985;5,9;57,7;0,7223
25/11/2004;03.00.00;-200,0;-200;169;13,7;1522;261;1096;121;2028;791;6,5;74,1;0,8273
25/11/2004;04.00.00;0,9;1174;150;9,7;1317;-200;-200;75;1488;855;-0,1;72,1;0,5064
25/11/2004;05.00.00;1,5;1221;165;12,1;1536;262;1152;139;1896;682;6,0;58,3;0,7424
25/11/2004;06.00.00;1,7;1360;-200;10,6;1311;230;779;170;1963;980;1,7;78,3;0,7187
25/11/2004;07.00.00;1,4;1266;191;9,9;1191;245;1144;134;1595;481;-0,5;78,5;0,5298
25/11/2004;08.00.00;1,8;1350;162;9,8;1287;260;1116;136;1961;839;-0,2;80,0;0,6534
25/11/2004;09.00.00;1,8;1332;161;14,6;1437;267;1280;119;1795;468;-0,2;80,0;0,8413
25/11/2004;10.00.00;1,9;1385;192;13,1;1431;348;1470;149;1896;990;0,5;50,6;0,7898
25/11/2004;11.00.00;1,3;1282;217;8,8;1065;241;1042;96;1659;972;5,2;54,0;0,8347
25/11/2004;12.00.00;2,1;1419;-200;13,6;1484;321;1318;69;1499;1064;1,6;68,4;0,7656
25/11/2004;13.00.00;2,5;1560;181;14,9;1457;372;1317;197;2061;794;3,6;69,4;0,8217
25/11/2004;14.00.00;2,1;1447;208;14,3;1587;334;1401;169;2126;942;7,2;72,7;0,9961
25/11/2004;15.00.00;2,2;1444;218;13,0;1414;300;1231;111;1960;714;10,7;64,2;0,8910
25/11/2004;16.00.00;1,9;1337;163;-200,0;-200;367;1380;95;1689;478;7,9;73,7;0,9783
25/11/2004;17.00.00;2,2;1469;179;10,5;1286;313;1305;147;1779;823;10,7;49,7;0,9882
25/11/2004;18.00.00;1,9;1369;230;14,5;1517;333;1394;140;1719;906;13,2;57,5;0,9615
25/11/2004;19.00.00;1,6;1309;160;12,5;1458;243;1192;156;2255;900;13,0;70,1;0,9435
25/11/2004;20.00.00;2,1;1362;237;14,3;1565;314;1369;132;1737;826;12,2;78,4;0,9688
25/11/2004;21.00.00;1,9;1398;160;8,0;1120;302;1377;-200;-200;1162;15,0;67,8;1,0567
25/11/2004;22.00.00;1,3;1391;143;-200,0;-200;201;1089;119;1688;833;11,3;51,5;0,9243
25/11/2004;23.00.00;1,5;1281;196;11,1;1353;311;1219;167;2078;934;11,6;78,7;0,9534
26/11/2004;00.00.00;1,5;1324;171;12,6;1460;293;1126;123;1924;758;6,8;69,0;0,8160
26/11/2004;01.00.00;1,4;1352;177;8,5;1272;206;1037;103;1682;-200;3,5;58,3;0,8618
26/11/2004;02.00.00;0,7;1120;176;13,1;1549;133;989;103;1701;936;6,5;58,1;0,8253
26/11/2004;03.00.00;1,6;1190;179;9,8;1123;229;1020;150;1763;721;8,1;60,0;1,0128
26/11/2004;04.00.00;1,1;1262;155;12,6;1525;218;1245;-200;-200;605;4,5;59,0;0,7066
26/11/2004;05.00.00;1,3;1259;203;10,1;1389;203;1001;127;1960;980;3,1;51,2;0,7500
26/11/2004;06.00.00;2,3;1471;223;16,3;1698;255;1199;114;1533;786;0,5;72,1;0,6592
26/11/2004;07.00.00;1,7;1343;202;12,0;1377;303;1453;132;1994;775;0,5;55,0;0,7787
26/11/2004;08.00.00;1,6;1382;198;15,0;1576;344;1371;112;1555;-200;2,3;64,5;0,7792
26/11/2004;09.00.00;1,2;1236;162;10,3;1363;293;1178;103;1910;796;3,2;66,1;0,6998
26/11/2004;10.00.00;2,4;1589;191;10,6;1310;371;1191;178;2191;792;7,4;62,6;1,0357
26/11/2004;11.00.00;1,7;1372;190;12,0;1493;285;1311;110;1857;692;1,5;73,9;0,7940
26/11/2004;12.00.00;1,9;1425;182;11,5;1255;219;1170;112;1762;806;3,5;70,1;0,7928
26/11/2004;13.00.00;2,1;1425;213;11,0;1423;281;1320;151;1935;721;4,7;63,7;0,6738
26/11/2004;14.00.00;2,7;1548;218;15,8;1640;295;1302;125;1834;1004;9,2;56,9;0,9481
26/11/2004;15.00.00;2,5;1406;224;10,2;1462;371;1389;132;1716;985;6,9;54,1;0,6901
26/11/2004;16.00.00;2,1;1396;-200;16,1;1797;201;1024;200;2165;974;4,4;76,2;0,5371
26/11/2004;17.00.00;2,2;1491;268;12,0;1380;312;1329;-200;-200;825;11,5;68,1;0,9446
26/11/2004;18.00.00;1,8;1358;162;8,9;1398;277;1353;156;1974;838;6,9;76,1;0,8574
26/11/2004;19.00.00;1,9;1326;201;12,6;1460;301;1006;213;2187;946;13,0;55,8;0,9055
26/11/2004;20.00.00;1,8;1318;169;11,9;1427;222;1239;141;2025;742;4,8;71,8;0,9324
26/11/2004;21.00.00;1,9;1345;192;11,5;1414;327;1326;153;2021;989;12,9;35,8;0,8753
26/11/2004;22.00.00;1,8;1354;178;10,3;1181;267;1218;144;1893;534;10,8;80,0;0,8303
26/11/2004;23.00.00;1,5;1265;215;13,7;1598;187;1144;120;1894;599;11,6;80,0;0,7985
27/11/2004;00.00.00;0,9;1250;132;10,9;1205;165;1013;121;1844;830;6,3;50,4;0,8204
27/11/2004;01.00.00;1,2;1246;208;9,4;1319;201;1125;118;1820;865;9,6;60,1;0,9149
27/11/2004;02.00.00;0,9;1112;193;10,6;1080;238;1013;90;1645;1082;6,7;62,7;0,8866
27/11/2004;03.00.00;0,6;1203;230;7,7;1163;163;998;137;1957;1039;4,9;60,2;0,8123
27/11/2004;04.00.00;0,9;1174;230;11,7;1385;244;1238;63;1431;1262;0,7;62,4;0,6316
27/11/2004;05.00.00;1,1;1247;159;14,4;1584;224;1110;122;1926;646;4,5;70,0;0,9406
27/11/2004;06.00.00;1,5;1307;231;13,1;1602;320;1307;120;1909;731;2,3;57,6;0,6200
27/11/2004;07.00.00;1,3;1272;177;9,2;1251;214;1145;94;1763;979;0,2;52,9;0,5107
27/11/2004;08.00.00;1,1;1198;191;8,2;1086;240;1223;140;1948;671;2,5;80,0;0,5687
27/11/2004;09.00.00;1,6;1333;249;11,4;1323;313;1479;101;1758;842;-0,9;77,2;0,5806
27/11/2004;10.00.00;1,7;1337;-200;8,2;1235;239;1222;122;1911;686;5,1;64,3;0,9387
27/11/2004;11.00.00;1,8;1388;207;13,5;1491;245;1326;158;2151;570;1,5;63,9;0,7588
27/11/2004;12.00.00;2,1;1420;156;13,6;1307;249;1189;85;1584;565;4,6;63,2;0,6413
27/11/2004;13.00.00;2,2;1431;243;12,2;1356;342;1148;176;1957;315;4,5;65,6;0,8427
27/11/2004;14.00.00;-200,0;-200;265;10,9;1293;223;1103;134;1808;905;4,3;64,3;0,7991
27/11/2004;15.00.00;1,7;1347;219;-200,0;-200;307;1234;-200;-200;802;7,4;59,3;1,0366
27/11/2004;16.00.00;1,6;1323;-200;14,2;1572;249;1192;89;1679;802;9,7;58,7;1,0431
27/11/2004;17.00.00;2,0;1493;244;11,2;1280;263;1194;142;2024;379;9,7;60,3;0,9806
27/11/2004;18.00.00;2,1;1448;192;9,9;1399;203;1132;143;1879;859;10,3;60,2;0,6735
27/11/2004;19.00.00;1,5;1258;203;9,4;1343;260;1153;145;1853;946;14,0;73,1;0,8930
27/11/2004;20.00.00;1,4;1222;205;12,7;1226;217;1156;113;1712;689;10,3;75,3;0,8071
27/11/2004;21.00.00;1,8;1363;167;9,6;1237;252;1242;105;1881;985;14,4;56,4;1,1116
27/11/2004;22.00.00;1,3;1231;233;13,1;1475;230;1165;136;2055;583;11,1;75,0;0,8703
27/11/2004;23.00.00;1,2;1215;-200;10,0;1452;317;1188;107;2030;882;10,1;80,0;1,0702
28/11/2004;00.00.00;0,6;1092;162;5,7;965;158;1106;128;1662;373;9,1;73,1;0,7824
28/11/2004;01.00.00;1,2;1215;176;11,8;1218;247;1256;92;1576;752;7,4;63,4;0,9139
28/11/2004;02.00.00;-200,0;-200;-200;8,8;1261;-200;-200;137;1955;850;5,3;53,6;0,6693
28/11/2004;03.00.00;0,6;1023;256;10,0;1198;229;978;157;2026;705;7,3;51,8;1,0388
28/11/2004;04.00.00;0,9;1245;158;8,6;1220;205;1140;113;2061;756;0,9;71,9;0,7996
28/11/2004;05.00.00;0,9;1171;130;12,3;1341;307;1262;158;2119;1077;-0,8;72,9;0,6519
28/11/2004;06.00.00;1,1;1193;188;11,1;1449;229;1103;145;1909;603;4,1;80,0;0,7996
28/11/2004;07.00.00;0,9;1220;150;14,1;1578;233;1159;-200;-200;406;-2,1;57,4;0,6408
28/11/2004;08.00.00;1,7;1335;189;12,9;1383;328;1502;134;1837;941;6,7;53,3;0,8790
28/11/2004;09.00.00;1,9;1329;225;11,4;1518;264;1244;121;1751;501;2,5;62,3;0,7505
28/11/2004;10.00.00;1,1;1145;150;8,5;1230;308;1305;158;2219;731;5,2;45,2;0,8989
28/11/2004;11.00.00;2,1;1452;201;9,3;1300;360;1369;171;1933;590;4,5;54,1;0,7341
28/11/2004;12.00.00;1,6;1363;207;11,0;1283;259;1221;101;1747;884;2,0;80,0;0,5788
28/11/2004;13.00.00;2,2;1415;192;12,2;1335;351;1403;147;1785;993;3,8;71,7;0,7874
28/11/2004;14.00.00;1,9;1449;206;15,0;1704;253;1267;113;1758;602;1,3;58,1;0,7432
28/11/2004;15.00.00;1,9;1388;216;11,0;1363;311;1270;152;1869;1022;9,8;60,6;1,0079
28/11/2004;16.00.00;1,8;1429;201;13,7;1505;261;1141;158;1993;631;9,9;80,0;0,9491
28/11/2004;17.00.00;2,2;1383;219;12,1;1353;300;1256;96;1540;882;13,3;50,7;1,0865
28/11/2004;18.00.00;1,3;1209;200;14,4;1548;299;1290;123;1547;654;8,7;72,6;0,8918
28/11/2004;19.00.00;1,8;1324;182;8,4;1220;332;1363;-200;-200;1068;12,4;39,4;0,8791
28/11/2004;20.00.00;1,8;1334;159;14,2;1510;154;1007;138;1901;183;14,4;80,0;0,9484
28/11/2004;21.00.00;1,5;1362;164;10,1;1467;210;1022;184;2325;461;9,7;65,8;0,7185
28/11/2004;22.00.00;1,9;1392;170;-200,0;-200;330;1353;90;1775;753;12,6;63,6;0,8990
28/11/2004;23.00.00;0,9;1147;214;13,0;1336;219;1207;159;1906;523;10,3;75,4;0,9306
29/11/2004;00.00.00;1,6;1319;145;10,5;1374;240;1308;105;1793;1014;7,9;70,1;1,0887
29/11/2004;01.00.00;1,2;1223;205;8,3;1176;274;1347;60;1503;453;7,7;69,9;0,8374
29/11/2004;02.00.00;1,6;1281;177;-200,0;-200;116;927;141;2105;715;8,3;67,8;0,8901
29/11/2004;03.00.00;1,3;1246;218;8,8;1168;176;1036;121;1803;1567;5,0;73,4;0,5484
29/11/2004;04.00.00;1,2;1228;173;5,5;1185;275;1375;126;1840;966;2,1;67,2;0,7645
29/11/2004;05.00.00;1,8;1317;204;11,1;1252;169;1027;151;1885;412;0,5;71,4;0,7479
29/11/2004;06.00.00;1,3;1229;205;12,0;1301;-200;-200;143;2158;1347;1,9;65,0;0,7953
29/11/2004;07.00.00;-200,0;-200;223;10,9;1349;-200;-200;-200;-200;1168;1,7;51,4;0,7758
29/11/2004;08.00.00;1,6;1338;180;10,4;1287;-200;-200;-200;-200;634;1,7;80,0;0,6067
29/11/2004;09.00.00;2,1;1458;193;10,3;1218;345;1456;80;1619;867;-1,4;73,3;0,6202
29/11/2004;10.00.00;2,4;1467;237;11,7;1475;215;1228;145;1980;529;0,7;80,0;0,7289
29/11/2004;11.00.00;2,1;1371;166;12,8;1398;286;1240;176;2059;834;1,5;74,0;0,7051
29/11/2004;12.00.00;-200,0;-200;175;14,8;1409;368;1321;159;2118;852;6,5;44,8;0,7920
29/11/2004;13.00.00;-200,0;-200;215;8,6;1261;253;1359;137;2032;760;1,0;62,8;0,5548
29/11/2004;14.00.00;2,1;1341;-200;12,5;1507;325;1336;131;1792;873;5,4;70,4;0,8590
29/11/2004;15.00.00;2,1;1499;224;12,8;1487;400;1466;153;1908;1022;8,1;60,1;0,7168
29/11/2004;16.00.00;2,1;1372;211;-200,0;-200;343;1431;134;1961;758;6,7;53,0;0,8934
29/11/2004;17.00.00;2,1;1462;197;13,3;1530;313;1599;161;1986;456;10,3;72,0;0,7860
29/11/2004;18.00.00;2,2;1388;-200;14,3;1486;380;1509;128;1776;640;8,7;70,0;0,8200
29/11/2004;19.00.00;1,7;1317;253;10,3;1270;283;1284;180;2090;756;12,4;65,6;0,9777
29/11/2004;20.00.00;1,8;1253;206;9,8;1224;264;1236;152;2026;713;12,5;73,6;0,8697
29/11/2004;21.00.00;1,6;1412;177;15,5;1574;204;1274;186;2195;893;10,2;76,2;0,8828
29/11/2004;22.00.00;1,2;1271;156;12,0;1237;278;1309;112;1680;924;12,5;66,4;0,9599
29/11/2004;23.00.00;1,4;1302;-200;11,1;1237;338;1463;163;2027;616;8,9;55,1;0,6374
30/11/2004;00.00.00;1,3;1228;151;9,2;1391;122;974;87;1619;624;7,3;71,0;1,0721
30/11/2004;01.00.00;1,2;1195;-200;8,9;1333;182;1117;145;2129;1373;9,9;68,7;0,9067
30/11/2004;02.00.00;-200,0;-200;-200;11,6;1397;220;1113;121;1955;776;8,8;56,8;0,8053
30/11/2004;03.00.00;1,3;1195;203;8,9;1398;183;1083;129;1974;1056;5,6;60,7;0,6986
30/11/2004;04.00.00;1,2;1227;229;-200,0;-200;265;1162;145;1922;386;4,6;64,1;0,6598
30/11/2004;05.00.00;1,8;1291;210;11,3;1366;-200;-200;157;2179;1271;4,9;59,0;0,7086
30/11/2004;06.00.00;-200,0;-200;199;11,6;1242;253;1255;147;1729;715;2,4;72,2;0,7126
30/11/2004;07.00.00;1,4;1183;221;14,3;1488;341;1311;-200;-200;-200;1,4;80,0;0,8339
30/11/2004;08.00.00;2,6;1440;-200;13,6;1579;319;1351;167;2232;828;1,8;61,6;0,6633
30/11/2004;09.00.00;1,6;1268;180;9,5;1329;241;1147;124;1859;1254;0,3;69,9;0,7144
30/11/2004;10.00.00;-200,0;-200;223;10,6;1527;218;1024;112;1625;1244;1,9;80,0;0,6750
30/11/2004;11.00.00;2,3;1436;250;15,2;1564;334;1391;-200;-200;788;1,3;72,7;0,4618
30/11/2004;12.00.00;1,6;1359;-200;13,5;1219;227;1232;66;1424;779;4,1;73,0;0,8781
30/11/2004;13.00.00;2,2;1505;218;14,8;1578;347;1263;155;2001;-200;2,9;70,9;0,7728
30/11/2004;14.00.00;2,9;1561;254;15,8;1344;316;1393;183;1999;1163;8,3;75,3;0,8938
30/11/2004;15.00.00;1,8;1278;217;15,3;1519;192;973;-200;-200;1066;6,9;63,9;0,8797
30/11/2004;16.00.00;1,6;1364;141;11,6;1467;335;1506;113;2019;1123;9,0;64,0;1,0274
30/11/2004;17.00.00;1,6;1251;212;12,8;1607;311;1380;71;1389;652;8,9;63,0;1,1025
30/11/2004;18.00.00;2,3;1406;253;10,9;1241;342;1254;164;2156;1022;12,2;80,0;1,0782
30/11/2004;19.00.00;-200,0;-200;245;12,9;1483;-200;-200;120;1674;682;11,5;67,7;0,9539
30/11/2004;20.00.00;1,6;1365;208;11,7;1543;-200;-200;93;1820;1206;12,1;77,9;0,9791
30/11/2004;21.00.00;1,8;1391;208;13,2;1470;359;1321;164;2069;-200;10,1;75,5;0,9636
30/11/2004;22.00.00;1,9;1462;195;10,6;1266;214;1202;97;1681;710;10,9;62,9;0,7744
30/11/2004;23.00.00;1,9;1362;204;8,7;1420;278;1378;133;2028;957;12,8;66,8;0,8792
01/12/2004;00.00.00;1,2;1197;207;9,2;1360;206;1160;177;1984;515;6,2;78,6;0,7281
01/12/2004;01.00.00;0,5;1079;177;11,2;1365;176;1015;90;1749;766;3,9;78,6;0,7954
01/12/2004;02.00.00;1,0;1124;205;9,5;1121;226;1170;87;1728;563;3,4;69,8;0,8285
01/12/2004;03.00.00;1,1;1289;167;11,1;1320;-200;-200;136;1937;723;10,0;80,0;1,0913
01/12/2004;04.00.00;1,2;1406;218;9,2;1186;217;1117;133;1814;603;0,4;55,8;0,5024
01/12/2004;05.00.00;-200,0;-200;170;12,7;1261;333;1406;76;1335;880;3,2;67,8;0,7822
01/12/2004;06.00.00;1,8;1386;209;11,4;1502;194;946;137;1494;956;1,8;67,5;0,6533
01/12/2004;07.00.00;2,0;1382;191;11,7;1440;288;1321;174;2008;765;-0,4;67,3;0,7166
01/12/2004;08.00.00;1,6;1351;196;14,0;1426;380;1320;174;2328;1140;-1,6;80,0;0,7303
01/12/2004;09.00.00;2,2;1484;275;15,5;1515;295;1163;135;1959;728;2,8;74,6;0,7867
01/12/2004;10.00.00;2,1;1354;226;14,8;1494;330;1426;156;1983;651;-1,2;69,7;0,7728
01/12/2004;11.00.00;2,1;1390;218;11,5;1274;262;1140;157;1841;741;0,7;58,5;0,7687
01/12/2004;12.00.00;2,4;1541;-200;11,6;1665;274;1149;178;2137;680;3,6;80,0;0,7159
01/12/2004;13.00.00;2,2;1466;139;10,6;1257;245;1161;141;1992;404;0,2;68,8;0,5849
01/12/2004;14.00.00;2,8;1579;229;10,7;1300;342;1325;195;2290;1076;5,6;55,7;0,7736
01/12/2004;15.00.00;1,8;1375;187;9,6;1213;385;1494;113;1692;559;6,5;70,6;0,8926
01/12/2004;16.00.00;2,0;1426;183;10,3;1133;332;1382;162;2075;755;4,4;79,7;0,9284
01/12/2004;17.00.00;2,0;1461;-200;9,5;1152;306;1215;110;1831;960;10,2;52,6;1,0836
01/12/2004;18.00.00;2,1;1454;205;9,1;1362;275;1079;87;1841;779;8,3;65,9;1,0490
01/12/2004;19.00.00;2,2;1439;237;9,8;1258;270;1220;162;1974;835;12,4;63,2;0,9737
01/12/2004;20.00.00;1,7;1356;196;11,3;1405;225;1261;222;2363;713;10,5;74,2;0,8952
01/12/2004;21.00.00;1,1;1225;208;11,2;1404;-200;-200;132;1961;1032;8,0;66,9;1,0603
01/12/2004;22.00.00;-200,0;-200;203;12,1;1451;280;1227;127;1787;902;8,4;80,0;0,9329
01/12/2004;23.00.00;1,6;1312;232;10,1;1235;366;1606;-200;-200;486;8,6;80,0;1,0371
02/12/2004;00.00.00;0,7;1131;155;8,7;1402;248;1273;100;1838;1114;6,8;76,3;0,8623
02/12/2004;01.00.00;1,2;1158;130;11,2;1450;198;924;71;1655;685;5,7;79,0;0,8694
02/12/2004;02.00.00;0,7;1183;124;9,8;1339;165;1003;142;1882;1037;5,2;80,0;0,6005
02/12/2004;03.00.00;-200,0;-200;165;11,2;1383;174;1071;166;2065;854;3,7;61,7;0,8063
02/12/2004;04.00.00;1,0;1226;153;8,1;1065;332;1258;123;1942;472;0,9;65,5;0,7820
02/12/2004;05.00.00;1,6;1362;179;14,6;1615;291;1253;141;1903;814;3,6;61,2;0,7850
02/12/2004;06.00.00;1,5;1288;228;12,2;1398;267;1237;111;1846;930;0,8;64,6;0,7758
02/12/2004;07.00.00;1,2;1211;140;11,9;1311;298;1274;118;1693;885;1,4;77,7;0,6505
02/12/2004;08.00.00;2,0;1440;254;9,8;1188;313;1206;145;1951;941;0,9;71,3;0,4441
02/12/2004;09.00.00;1,4;1226;167;8,6;1329;153;1154;129;1854;750;1,1;80,0;0,8250
02/12/2004;10.00.00;2,0;1355;174;10,7;1195;242;1211;142;2062;357;0,1;70,1;0,5763
02/12/2004;11.00.00;1,8;1384;200;13,1;1414;347;1309;41;1238;598;2,1;66,1;0,9435
02/12/2004;12.00.00;2,0;1425;255;9,7;1302;411;1610;-200;-200;1011;0,6;65,2;0,7427
02/12/2004;13.00.00;2,3;1513;198;13,6;1463;384;1461;106;1746;792;4,0;71,9;1,0059
02/12/2004;14.00.00;2,4;1385;202;15,6;1623;317;1433;161;2256;1034;3,2;54,9;0,6549
02/12/2004;15.00.00;2,6;1511;211;-200,0;-200;353;1397;183;1963;790;5,5;55,5;0,7909
02/12/2004;16.00.00;2,1;1365;247;10,3;1379;258;1069;158;2033;1205;8,2;72,8;0,8364
02/12/2004;17.00.00;2,1;1471;200;10,8;1347;325;1244;108;1574;786;10,8;76,0;1,0793
02/12/2004;18.00.00;1,8;1430;217;11,3;1320;298;1410;111;1680;898;10,1;62,7;0,8570
02/12/2004;19.00.00;1,9;1402;-200;13,7;1340;282;1368;135;2049;1173;9,1;75,0;0,8851
02/12/2004;20.00.00;1,8;1338;201;13,7;1477;307;1181;162;1977;578;8,7;55,0;0,8131
02/12/2004;21.00.00;1,5;1270;181;12,7;1396;263;1366;160;2287;872;10,3;70,5;0,9899
02/12/2004;22.00.00;0,9;1161;236;5,9;1149;82;966;128;1950;670;7,7;55,4;0,7285
02/12/2004;23.00.00;1,4;1247;277;10,5;1312;210;1056;-200;-200;431;7,7;72,6;0,9702
03/12/2004;00.00.00;1,4;1267;164;9,0;1353;199;1091;162;1979;860;8,0;70,6;0,8396
03/12/2004;01.00.00;1,0;1165;148;10,8;1297;209;897;119;1738;975;5,1;73,6;0,8639
03/12/2004;02.00.00;0,8;1093;175;11,4;1315;223;1076;104;1852;616;3,3;63,4;0,6692
03/12/2004;03.00.00;1,7;1350;131;10,3;1358;263;1205;118;1599;1200;0,9;61,4;0,6572
03/12/2004;04.00.00;1,4;1305;193;14,7;1544;224;1179;82;1704;813;5,0;77,3;0,7668
03/12/2004;05.00.00;1,3;1340;248;8,7;1275;227;1143;158;2175;781;3,1;80,0;0,8302
03/12/2004;06.00.00;-200,0;-200;165;11,3;1350;114;942;118;1551;769;-1,2;62,8;0,5355
03/12/2004;07.00.00;1,3;1170;222;14,9;1549;299;1202;105;1677;787;-0,1;70,1;0,6241
03/12/2004;08.00.00;2,1;1458;256;14,0;1471;292;1317;160;1912;1397;2,1;80,0;0,9987
03/12/2004;09.00.00;1,9;1420;180;12,9;1459;272;1413;161;2073;923;0,9;74,0;0,7732
03/12/2004;10.00.00;1,8;1414;-200;11,2;1485;268;1281;83;1360;1043;1,7;80,0;0,7681
03/12/2004;11.00.00;2,2;1514;226;13,6;1430;231;1166;190;2052;609;3,1;72,7;0,8285
03/12/2004;12.00.00;1,9;1452;228;10,7;1273;-200;-200;-200;-200;964;1,4;66,2;0,5219
03/12/2004;13.00.00;2,6;1477;253;15,5;1608;-200;-200;155;1813;970;4,4;76,1;0,7564
03/12/2004;14.00.00;2,6;1598;261;11,8;1369;249;1068;159;1917;804;5,4;77,2;0,8445
03/12/2004;15.00.00;2,0;1392;187;11,6;1520;296;1149;212;2358;496;4,3;65,1;0,7057
03/12/2004;16.00.00;1,9;1428;213;10,2;1380;301;1295;106;1626;789;8,4;80,0;0,8469
03/12/2004;17.00.00;1,3;1266;232;9,8;1377;324;1404;109;1578;579;7,5;68,4;0,9403
03/12/2004;18.00.00;1,5;1252;-200;10,1;1399;265;1145;147;2046;855;9,1;63,2;0,9072
03/12/2004;19.00.00;1,4;1343;199;6,8;1075;250;1321;162;2316;695;10,3;59,1;0,7121
03/12/2004;20.00.00;1,7;1325;186;11,5;1388;231;1106;135;1979;1195;12,0;63,3;0,8810
03/12/2004;21.00.00;1,5;1387;225;10,0;1366;177;1046;105;1708;574;9,9;80,0;0,8642
03/12/2004;22.00.00;1,0;1171;197;7,5;1174;163;1120;159;2055;647;10,1;57,6;0,8321
03/12/2004;23.00.00;1,3;1202;203;9,2;1168;260;1189;125;1648;547;9,2;68,2;0,9681
04/12/2004;00.00.00;1,1;1190;206;11,0;1440;245;1254;122;1914;1141;5,1;65,9;0,9222
04/12/2004;01.00.00;1,1;1289;153;6,6;1112;267;1291;149;2067;641;4,3;60,5;0,7054
04/12/2004;02.00.00;0,5;1021;190;8,7;1264;186;1005;155;2011;751;5,3;63,2;0,7543
04/12/2004;03.00.00;0,9;1221;180;12,0;1460;286;1208;124;1886;710;7,3;80,0;0,8861
04/12/2004;04.00.00;0,6;1202;200;8,2;1363;154;1130;125;1828;982;3,3;75,5;0,8265
04/12/2004;05.00.00;1,3;1254;190;13,6;1498;-200;-200;157;2014;1158;2,6;66,3;0,8280
04/12/2004;06.00.00;1,4;1257;209;12,9;1244;237;1237;120;1784;1072;2,8;71,8;0,7127
04/12/2004;07.00.00;1,0;1204;-200;10,7;1354;227;1068;103;1866;734;-0,8;68,3;0,6621
04/12/2004;08.00.00;1,2;1177;-200;10,3;1342;-200;-200;112;1721;442;4,8;80,0;0,7368
04/12/2004;09.00.00;1,4;1410;164;10,8;1172;212;1097;100;1769;494;2,7;74,2;0,7465
04/12/2004;10.00.00;1,0;1228;203;10,9;1493;133;840;86;1724;849;1,5;70,1;0,6379
04/12/2004;11.00.00;1,9;1309;179;15,7;1320;370;1376;203;2141;573;0,7;69,9;0,7232
04/12/2004;12.00.00;1,8;1309;192;12,5;1483;292;1262;108;1661;783;0,3;70,3;0,7206
04/12/2004;13.00.00;2,2;1443;-200;15,3;1413;293;1394;151;2349;556;4,7;67,5;0,8494
04/12/2004;14.00.00;1,6;1249;208;-200,0;-200;248;1116;128;1800;1056;8,2;69,3;0,9132
04/12/2004;15.00.00;1,7;1264;221;10,3;1372;296;1196;165;2135;492;9,0;53,1;0,9841
04/12/2004;16.00.00;1,4;1290;144;10,8;1487;268;1189;131;1946;-200;11,4;63,8;0,8807
04/12/2004;17.00.00;1,5;1340;171;13,6;1531;362;1412;170;2046;443;3,5;68,8;0,8391
04/12/2004;18.00.00;1,3;1304;165;-200,0;-200;240;1247;122;1952;572;10,6;67,0;0,8524
04/12/2004;19.00.00;1,8;1362;198;17,7;1651;263;1284;143;1754;1004;10,4;52,7;0,7267
04/12/2004;20.00.00;1,2;1224;125;10,4;1145;285;1046;146;1962;887;10,9;80,0;0,7971
04/12/2004;21.00.00;-200,0;-200;223;13,0;1666;278;1222;132;1674;842;11,3;64,1;0,9534
04/12/2004;22.00.00;1,0;1256;182;10,0;1253;168;1049;136;1814;614;10,0;76,4;0,9426
04/12/2004;23.00.00;0,7;1070;165;-200,0;-200;235;1084;121;1928;559;10,5;66,4;0,9237
05/12/2004;00.00.00;0,9;1144;200;13,3;1380;275;1173;75;1601;532;8,5;79,9;0,8312
05/12/2004;01.00.00;1,1;1200;198;9,8;1183;-200;-200;144;1905;924;6,9;80,0;0,9018
05/12/2004;02.00.00;0,5;1095;181;7,6;1187;134;1038;146;1811;823;5,3;80,0;1,0816
05/12/2004;03.00.00;1,2;1229;184;11,1;1396;220;1123;119;1877;813;4,1;77,8;0,6665
